Abstract,Topic,DOI,GPT_response,GPT_class,Input_tokens,Output_tokens,reason_stop,system_fingerprint
"Artificial Intelligence is increasingly used to support and improve street-level decision-making, but empirical evidence on how street-level bureaucrats' work is affected by AI technologies is scarce. We investigate how AI recommendations affect street-level bureaucrats' decision-making and if explainable AI increases trust in such recommendations. We experimentally tested a realistic mock predictive policing system in a sample of Dutch police officers using a 2 × 2 factorial design. We found that police officers trust and follow AI recommendations that are congruent with their intuitive professional judgment. We found no effect of explanations on trust in AI recommendations. We conclude that police officers do not blindly trust AI technologies, but follow AI recommendations that confirm what they already thought. This highlights the potential of street-level discretion in correcting faulty AI recommendations on the one hand, but, on the other hand, poses serious limits to the hope that fair AI systems can correct human biases. © 2023 The Authors. Public Administration Review published by Wiley Periodicals LLC on behalf of American Society for Public Administration.",16,10.1111/puar.13602,"This paper examines the impact of AI recommendations on street-level bureaucrats' decision-making, specifically focusing on police officers' trust in AI systems. It employs an experimental design to assess how congruence with professional judgment influences trust and adherence to AI recommendations. The findings highlight the limitations of AI in correcting human biases, emphasizing the role of human discretion. Since it analyzes the implications of AI on decision-making and fairness in an economic context (policing), it aligns with Class A. Class: A",A,1554,98,stop,fp_0ba0d124f1
"Whereas using artificial intelligence (AI) to predict natural hazards is promising, applying a predictive policing algorithm (PPA) to predict human threats to others continues to be debated. Whereas PPAs were reported to be initially successful in Germany and Japan, the killing of Black Americans by police in the US has sparked a call to dismantle AI in law enforcement. However, although PPAs may statistically associate suspects with economically disadvantaged classes and ethnic minorities, the targeted groups they aim to protect are often vulnerable populations as well (e.g., victims of human trafficking, kidnapping, domestic violence, or drug abuse). Thus, determining how to enhance the benefits of PPA while reducing bias through better management is important. In this paper, we propose a policy schema to address this issue. First, after clarifying relevant concepts, we examine major criticisms of PPAs and argue that some of them should be addressed. If banning AI or making it taboo is an unrealistic solution, we must learn from our errors to improve AI. We next identify additional challenges of PPAs and offer recommendations from a policy viewpoint. We conclude that the employment of PPAs should be merged into broader governance of the social safety net and audited publicly by parliament and civic society so that the unjust social structure that breeds bias can be revised. © 2021, The Author(s), under exclusive licence to Springer Nature B.V.",16,10.1007/s11948-021-00312-x,"This paper discusses the controversial use of predictive policing algorithms (PPAs) in law enforcement, particularly in relation to their impact on economically disadvantaged and minority groups. It critiques existing biases in PPAs and proposes a policy framework to enhance their benefits while mitigating bias. The focus on the implications of AI for fairness and ethical outcomes within an economic context aligns it with Class A. Class: A",A,1625,76,stop,fp_0ba0d124f1
"The related literature and industry press suggest that artificial intelligence (AI)-based decision-making systems may be biased towards gender, which in turn impacts individuals and societies. The information system (IS) field has recognised the rich contribution of AI-based outcomes and their effects; however, there is a lack of IS research on the management of gender bias in AI-based decision-making systems and its adverse effects. Hence, the rising concern about gender bias in AI-based decision-making systems is gaining attention. In particular, there is a need for a better understanding of contributing factors and effective approaches to mitigating gender bias in AI-based decision-making systems. Therefore, this study contributes to the existing literature by conducting a Systematic Literature Review (SLR) of the extant literature and presenting a theoretical framework for the management of gender bias in AI-based decision-making systems. The SLR results indicate that the research on gender bias in AI-based decision-making systems is not yet well established, highlighting the great potential for future IS research in this area, as articulated in the paper. Based on this review, we conceptualise gender bias in AI-based decision-making systems as a socio-technical problem and propose a theoretical framework that offers a combination of technological, organisational, and societal approaches as well as four propositions to possibly mitigate the biased effects. Lastly, this paper considers future research on the management of gender bias in AI-based decision-making systems in the organisational context. © 2022 authors. This is an open-access article distributed under the terms of the Creative Commons Attribution-NonCommercial 3.0 Australia License, which permits non-commercial use, distribution, and reproduction in any medium, provided the original author and AJIS are credited.",16,10.3127/AJIS.V26I0.3835,"This paper addresses the issue of gender bias in AI-based decision-making systems, highlighting its impact on individuals and society. It conducts a systematic literature review to identify contributing factors and proposes a theoretical framework for managing gender bias through technological, organizational, and societal approaches. The focus on understanding and mitigating bias aligns it with Class B, as it emphasizes methods rather than analyzing the impacts of AI on fairness or ethical outcomes. Class: B",B,1688,84,stop,fp_0ba0d124f1
"Consumers' concerns about how companies gather and use their personal data can impede the widespread adoption of artificial intelligence (AI) technologies. This study demonstrates that mechanistic explanations of AI algorithms can inhibit such data collection concerns. Four independent online experiments show a negative effect of detailed mechanistic explanations on data collection concerns (Studies 1a and 1b), as well as mediating influences of a subjective understanding of how AI algorithms work (Study 2) and increased the likelihood to adopt AI technologies after data collection concerns have been mitigated (Study 3). These findings contribute to research on consumer privacy concerns and the adoption of AI technologies, by identifying (1) a new inhibitor of data collection concerns, namely, mechanistic explanations of AI algorithms; (2) the psychological mechanisms underlying mechanist explanation effects; and (3) how diminished data collection concerns promote AI technology adoption. These insights can help companies design more effective communication strategies that reduce the perceived opacity of AI algorithms, reassure consumers, and encourage their adoption of AI technologies. © 2022 Wiley Periodicals LLC.",16,10.1002/mar.21705,"This paper explores how mechanistic explanations of AI algorithms can alleviate consumer concerns about data collection, thereby promoting the adoption of AI technologies. It employs four online experiments to assess the impact of these explanations on consumer attitudes and behaviors. The focus is on consumer privacy and the implications for AI adoption rather than the ethical outcomes of AI in an economic context. Thus, it should be classified as Class B. Class: B",B,1564,81,stop,fp_0ba0d124f1
"This paper presents a new perspective on the problem of bias in artificial intelligence (AI)-driven decision-making by examining the fundamental difference between AI and human rationality in making sense of data. Current research has focused primarily on software engineers’ bounded rationality and bias in the data fed to algorithms but has neglected the crucial role of algorithmic rationality in producing bias. Using a Weberian distinction between formal and substantive rationality, we inquire why AI-based algorithms lack the ability to display common sense in data interpretation, leading to flawed decisions. We first conduct a rigorous text analysis to uncover and exemplify contextual nuances within the sampled data. We then combine unsupervised and supervised learning, revealing that algorithmic decision-making characterizes and judges data categories mechanically as it operates through the formal rationality of mathematical optimization procedures. Next, using an AI tool, we demonstrate how formal rationality embedded in AI-based algorithms limits its capacity to perform adequately in complex contexts, thus leading to bias and poor decisions. Finally, we delineate the boundary conditions and limitations of leveraging formal rationality to automatize algorithmic decision-making. Our study provides a deeper understanding of the rationality-based causes of AI’s role in bias and poor decisions, even when data is generated in a largely bias-free context. © Association for Information Technology Trust 2023.",16,10.1177/02683962231176842,This paper explores the concept of bias in AI-driven decision-making by contrasting AI's formal rationality with human rationality. It employs text analysis and machine learning techniques to demonstrate how algorithmic decision-making can lead to biased outcomes due to its mechanical nature. The focus on understanding the causes of bias in AI aligns with ethical implications in an economic context. Class: A,A,1616,72,stop,fp_0ba0d124f1
"Artificial Intelligence (AI) has the potential to significantly impact the educational sector. One application of AI that has increasingly been applied is algorithmic grading. It is within this context that our study takes a focus on trust. While the concept of trust continues to grow in importance among AI researchers and practitioners, an investigation of trust/mistrust in algorithmic grading across multiple levels of analysis has so far been under-researched. In this paper, we argue the need for a model that encompasses the multi-layered nature of trust/mistrust in AI. Drawing on an embedded agency perspective, a model is devised that examines top-down and bottom-up forces that can influence trust/mistrust in algorithmic grading. We illustrate how the model can be applied by drawing on the case of the International Baccalaureate (IB) program in 2020, whereby an algorithm was used to determine student grades. This paper contributes to the AI-trust literature by providing a fresh theoretical lens based on institutional theory to investigate the dynamic and multi-faceted nature of trust/mistrust in algorithmic grading—an area that has seldom been explored, both theoretically and empirically. The study raises important implications for algorithmic design and awareness. Algorithms need to be designed in a transparent, fair, and ultimately a trustworthy manner. While an algorithm typically operates like a black box, whereby the underlying mechanisms are not apparent to those impacted by it, the purpose and an understanding of how the algorithm works should be communicated upfront and in a timely manner. © 2022 Elsevier Ltd",16,10.1016/j.ijinfomgt.2022.102555,"This paper focuses on the concept of trust in algorithmic grading within the educational sector, proposing a model that examines the multi-layered nature of trust and mistrust. It emphasizes the importance of transparency and fairness in algorithm design, particularly in the context of the International Baccalaureate program's use of AI for grading. The analysis of trust in AI systems relates to ethical outcomes and decision-making in an economic context. Class: A",A,1661,86,stop,fp_0ba0d124f1
"In this paper we introduce the concept of ‘reviewability' as an alternative approach to improving the accountability of automated decision-making that involves machine learning systems. In doing so, we draw on an understanding of automated decision-making as a socio-technical process, involving both human (organisational) and technical components, beginning before a decision is made and extending beyond the decision itself. Although explanations for automated decisions may be useful in some contexts, they focus more narrowly on the model and therefore do not provide the information about that process as a whole that is necessary for many aspects of accountability, regulatory oversight, and assessments for legal compliance. Drawing on previous work on the application of administrative law and judicial review mechanisms to automated decision-making in the public sector, we argue that breaking down the automated decision-making process into its technical and organisational components allows us to consider how appropriate record-keeping and logging mechanisms implemented at each stage of that process would allow for the process as a whole to be reviewed. Although significant research is needed to explore how it can be implemented, we argue that a reviewability framework potentially offers for a more useful and more holistic form of accountability for automated decision-making than approaches focused more narrowly on explanations. © 2020 Jennifer Cobbe and Jatinder Singh",16,10.1016/j.clsr.2020.105475,"This paper introduces the concept of 'reviewability' to enhance accountability in automated decision-making systems. It critiques existing approaches that focus solely on model explanations and advocates for a comprehensive understanding of the socio-technical process involved. The methodology involves analyzing the decision-making process and proposing mechanisms for better record-keeping and oversight. Since it emphasizes accountability and oversight rather than analyzing the impacts of AI on fairness or ethical outcomes, it should be classified as Class B. Class: B",B,1602,92,stop,fp_0ba0d124f1
"Applying machine learning in real-world applications may have various implications on companies, but individuals as well. Besides obtaining lower costs, faster time to decision and higher accuracy of the decision, automation of decisions can lead to unethical and illegal consequences. More specifically, predictions can systematically discriminate against a certain group of people. This comes mainly due to dataset bias. In this paper, we investigate instances oversampling to improve fairness. We tried several strategies and two techniques, namely SMOTE and random oversampling. Besides traditional oversampling techniques, we tried oversampling of instances based on sensitive attributes as well (i.e. gender or race). We demonstrate on real-world datasets (Adult and COMPAS) that oversampling techniques increase fairness, without greater decrease in predictive accuracy. Oversampling improved fairness up to 15% and AUPRC up to 3% with a loss in AUC of 2%. © 2021, Springer Nature Switzerland AG.",16,10.1007/978-3-030-73976-8_9,"This paper examines the issue of dataset bias in machine learning, focusing on how oversampling techniques can mitigate unfair predictions that discriminate against certain demographic groups. It evaluates the effectiveness of various oversampling strategies, including SMOTE and random oversampling, on real-world datasets. The emphasis is on improving fairness in algorithmic predictions rather than analyzing the broader economic implications of these biases. Therefore, it should be classified as Class B. Class: B",B,1538,86,stop,fp_0ba0d124f1
"Although artificial intelligence can contribute to decision-making processes, many industry players lag behind pioneering companies in utilizing artificial intelligence-driven technologies, which is a significant problem. Explainable artificial intelligence can be a viable solution to mitigate this problem. This paper proposes a research model to address how explainable artificial intelligence can impact decision-making processes. Using an experimental design, empirical data is collected to test the research model. This paper is one of the pioneer papers providing empirical evidence about the impact of explainable artificial intelligence on supply chain decision-making processes. We propose a serial mediation path, which includes transparency and agile decision-making. Findings reveal that explainable artificial intelligence enhances transparency, thereby significantly contributing to agile decision-making for improving cyber resilience during supply chain cyberattacks. Moreover, we conduct a post hoc analysis using text analysis to explore the themes present in tweets discussing explainable artificial intelligence in decision support systems. The results indicate a predominantly positive attitude towards explainable artificial intelligence within these systems. Furthermore, the text analysis reveals two main themes that emphasize the importance of transparency, explainability, and interpretability in explainable artificial intelligence. © 2024 The Authors",16,10.1016/j.dss.2024.114194,"This paper investigates the role of explainable artificial intelligence (AI) in enhancing decision-making processes within supply chains, particularly focusing on transparency and agile responses to cyber threats. It employs an experimental design to collect empirical data and includes a post hoc text analysis of public sentiment towards explainable AI. The emphasis on how AI impacts decision-making aligns it with economic contexts. Class: A",A,1576,74,stop,fp_0ba0d124f1
"Recent work has documented instances of unfairness in deployed machine learning models, and significant researcher efiort has been dedicated to creating algorithms that intrinsically consider fairness. In this work, we highlight another source of unfairness: market forces that drive differential investment in the data pipeline for differing groups. We develop a high-level model to study this question. First, we show that our model predicts unfairness in a monopoly setting. Then, we show that under all but the most extreme models, competition does not eliminate this tendency, and may even exacerbate it. Finally, we consider two avenues for regulating a machine-learning driven monopolist - relative error inequality and absolute error-bounds - and quantify the price of fairness (and who pays it). These models imply that mitigating fairness concerns may require policy-driven solutions, not only technological ones. © 2020 Copyright held by the owner/author(s). Publication rights licensed to ACM.",16,10.1145/3351095.3372842,"This paper examines the sources of unfairness in machine learning models, particularly focusing on market forces and their impact on data investment for different groups. It develops a model to predict unfairness in monopoly and competitive settings, suggesting that competition may not resolve these issues. The analysis emphasizes the need for policy-driven solutions alongside technological interventions to address fairness concerns. Given its focus on the implications of AI on fairness and economic outcomes, it aligns with Class A. Class: A",A,1535,91,stop,fp_0ba0d124f1
"Motivation: The decisions made by modern 'black box' artificial intelligence models are not understandable and therefore people do not trust them. This limits down the potential power of usage of Artificial Intelligence. Aim: The idea of this text is to show the different initiatives in different countries how AI, especially black box AI, can be made transparent and trustworthy and what kind of regulations will be implemented or discussed to be implemented. We also show up how a commonly used development process within Machine Learning can be enriched to fulfil the requirements e.g. of the Ethics guidelines for trustworthy AI of the High-Level Expert Group of the European Union. We support our discussion with a proposition of empirical tools providing interpretability. Results: The full potential of AI or products using AI can only be raised if the decision of AI models are transparent and trustworthy. Regulations which are followed over the whole life cycle of AI models, algorithms or the products they using these are therefore necessary as well as understandability or explainability of the decisions these models and algorithms made. Initiatives on every level of stakeholders started, e.g. international level on the European Union, country level, USA, China etc. as well on a company level. The post-hoc local interpretability methods could and should be implemented by economic decision makers to provide compliance with the regulations.",16,10.12775/EiP.2020.028,"This paper discusses the need for transparency and trust in AI models, particularly 'black box' systems, to enhance their acceptance and effectiveness. It reviews international initiatives and regulations aimed at making AI more interpretable and trustworthy, while proposing empirical tools for interpretability. The focus on regulations and interpretability in the context of AI's economic implications aligns it with Class A. Class: A",A,1612,75,stop,fp_0ba0d124f1
"With the explosive growth of data and the rapid rise of artificial intelligence and automated working processes, humans inevitably fall into increasingly close collaboration with machines as either employees or consumers. Problems in human-machine interaction arise as a consequence, not to mention the dilemmas posed by the need to manage information on ever-expanding scales. Considering the general superiority of machines in this latter respect, compared with human performance, it is essential to explore whether human-machine collaboration is valuable and, if so, why. Recent studies propose diverse explanation methods to uncover machine learning algorithms' ""black boxes,"" aiming to reduce human resistance and enhance efficiency. However, the findings of this literature stream have been inconclusive. Little is known about the influential factors involved or the rationale behind their impacts on human decision processes. We aimed to tackle these issues in the present study by specifically examining the joint impact of information complexity and machine explanations. Specifically, we cooperated with a large Asian microloan company to conduct a two -stage field experiment. Drawing upon studies in dual -process theories of reasoning that propose different conditions necessary to arouse humans' active information processing and systematic thinking, we tailored the treatments to vary the level of information complexity, the presence of collaboration, and the availability of machine explanations. We observed that, with large volumes of information and with machine explanations alone, human evaluators could not add extra value to the final collaborative outcomes. However, when extensive information was coupled with machine explanations, human involvement significantly reduced the default rate compared with machine -only decisions. We disentangled the underlying mechanisms with three -step empirical analyses. We reveal that the coexistence of large-scale information and machine explanations can invoke humans' active rethinking, which, in turn, shrinks gender gaps and increases prediction accuracy. In particular, we demonstrate that humans can spontaneously associate newly emerging features with others that had been overlooked but had the potential to correct the machine's mistakes. This capacity not only underscores the necessity of human-machine collaboration, but also offers insights into system designs. Our experiments and empirical findings provide nontrivial implications that are both theoretical and practical.",16,10.1287/isre.2023.0305,"This paper investigates the dynamics of human-machine collaboration, particularly in the context of decision-making with machine learning algorithms. It conducts a two-stage field experiment to assess how information complexity and machine explanations affect human evaluators' contributions to outcomes. The findings highlight the importance of human involvement in enhancing prediction accuracy and reducing biases, suggesting implications for system design. Since it analyzes the impact of AI on decision-making and fairness in outcomes, it aligns with Class A. Class: A",A,1768,92,stop,fp_0ba0d124f1
"Limited access to large-scale data is a key obstacle to building machine learning (ML) applications in practice, partly due to a reluctance of information exchange among data owners out of privacy and data security concerns. To address this ""information silo"" problem, federated learning (FL) techniques have been proposed to enable decentralized model training via an orchestrating central server and have received increasing attention in several industries (including healthcare and finance). Despite its superior privacy protection property, adoption of FL is limited by a lack of systematic understanding of its underlying economics. In this paper, we take an analytical approach to answer two questions: (1) when do data owners prefer to form a FL partnership over building ML models by themselves and (2) how can different contractual mechanisms be used to promote repeated contributions to FL (the cooperative outcome that benefits all participants). We formulate an iterated prisoner's dilemma (IPD) model that accounts for unique FL characteristics, including the specification of the payoff matrix and the involvement of a central server to sanction noncooperation. We find that partnership formation requires participants to be not too forward-looking in temporal preferences, which is contrary to the conventional wisdom in IPD. Furthermore, to promote repeated contributions, it is insufficient to only rely on penalties imposed by the central server or by participants for noncooperation, but a combination of both is enough. Our work advances theoretical understanding of the economics of FL and provides prescriptive insights that can inform FL participant selection and contract design.",16,10.1287/mnsc.2023.00611,"This paper analyzes the economics of federated learning (FL) to understand when data owners prefer FL partnerships over independent model building. It employs an iterated prisoner's dilemma model to explore contractual mechanisms that encourage cooperation among participants. The focus on economic implications and partnership dynamics aligns it with Class B, as it proposes methods for improving FL adoption rather than analyzing AI's impacts on fairness or ethical outcomes. Class: B",B,1647,81,stop,fp_0ba0d124f1
